"","X","year","schoolcode","Candidates_2013","Passed_2013","Average_Marks_2013","Change_Average_Marks_2013","Band_2013","Rank_2013","Candidates_2014","Passed_2014","Average_Marks_2014","Change_Average_Marks_2014","Band_2014","Rank_2014","Candidates_2012","Passed_2012","Average_Marks_2012","Average_Marks_2011","Change_Average_2012","","Band_2011","Rank_2012","Rank_2011","Candidates_2011","Passed_2011","Schoolname","Identifier","Schoolproject_description","Schoolprojects_Students_Total","Schoolprojects_Boys","Schoolprojects_Girls","Schoolproject_happened","Project_2013","Project_2014","Bonanza_sum","Bonanza_2012","Bonanza_2013","Bonanza_2014","WS1","WS2","WS3","WS4","WS5","WS6","WS7","WS8","WS9","WS10","WS11","WS12","WS13","WS19","WS20","WS21","WS22","WS23","WS24","WS25","WS26","WS27","WS28","WS29","WS30","WS31","WS32","SUM.WORKSHOPS","WS.2010","WS.2011","WS.2012","WS.2013","WS.2014","WS.2015","student_sex_binary","Region","english_grade_numeric","science_grade_numeric","kiswahili_grade_numeric","maarifa_grade_numeric","hisabati_grade_numeric","average_grade_numeric"
"1292",1292,2013,"P2404024",49,34,111.22,NA,6,4661,50,41,118,6.78,6,4664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHIKOBE  ","GEITAVIJIJINICHIKOBE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,2,2,2,3,2
"1293",1293,2013,"P2404025",76,38,103.67,NA,7,6466,114,53,98.27,-5.4,7,9713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FULWE  ","GEITAVIJIJINIFULWE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,3,3,3,4,3
"1294",1294,2013,"P2404026",40,17,101.83,NA,7,6990,58,49,130.53,28.7,5,2748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IBISABAGENI  ","GEITAVIJIJINIIBISABAGENI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,3,2,2,3,3
"1295",1295,2013,"P2404027",56,9,85.96,NA,7,11799,57,18,94.16,8.2,7,10908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IBONDO  ","GEITAVIJIJINIIBONDO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,4,4,4,4
"1296",1296,2013,"P2404028",106,28,81.83,NA,7,12866,44,32,136.82,54.99,5,2111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IDOSELO  ","GEITAVIJIJINIIDOSELO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,5,4,4,4,4
"1297",1297,2013,"P2404029",35,9,83.91,NA,7,12358,32,25,139.22,55.31,5,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IGAKA  ","GEITAVIJIJINIIGAKA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,4,4,4,4
"1298",1298,2013,"P2404157",26,23,144.81,NA,5,968,24,21,133.92,-10.89,5,2409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IGANDO  ","GEITAVIJIJINIIGANDO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,2,2,3,2,2
"1299",1299,2013,"P2404030",113,29,87.26,NA,7,11428,67,36,106.09,18.83,6,7457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IGATE  ","GEITAVIJIJINIIGATE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,4,2,2,4,3
"1300",1300,2013,"P2404031",80,71,124.04,NA,6,2441,48,46,144.92,20.88,5,1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IHEGA  ","GEITAVIJIJINIIHEGA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,2,1,2,3,3
"1301",1301,2013,"P2404032",97,43,102.46,NA,7,6803,99,86,128.1,25.64,6,3036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IHUMILO  ","GEITAVIJIJINIIHUMILO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,3,4,3,4,4
"1302",1302,2013,"P2404033",26,12,99.19,NA,7,7749,19,14,113.89,14.7,6,5563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IKANDILO  ","GEITAVIJIJINIIKANDILO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,3,2,2,2,3
"1303",1303,2013,"P2404034",77,29,95.27,NA,7,8939,68,30,99.51,4.24,7,9368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IKINA  ","GEITAVIJIJINIIKINA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,3,3,3,4,3
"1304",1304,2013,"P2404035",32,4,71.41,NA,8,14751,18,10,107,35.59,6,7198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ILANGASIKA  ","GEITAVIJIJINIILANGASIKA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,3,3,4,5,4
"1305",1305,2013,"P2404036",45,40,124.67,NA,6,2358,65,36,105.88,-18.79,6,7517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ILILIKA  ","GEITAVIJIJINIILILIKA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",2,2,2,2,1,2
"1306",1306,2013,"P2404037",33,12,90.64,NA,7,10371,48,6,70.27,-20.37,8,15405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMALAMPAKA  ","GEITAVIJIJINIIMALAMPAKA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,3,2,2,4,3
"1307",1307,2013,"P2404038",92,21,85.16,NA,7,12020,88,74,124.68,39.52,6,3502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INYALA  ","GEITAVIJIJINIINYALA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,5,5,4,5,4
"1308",1308,2013,"P2404039",43,21,100.49,NA,7,7367,53,22,95.57,-4.92,7,10512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISABILO  ","GEITAVIJIJINIISABILO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,3,2,3,4,3
"1309",1309,2013,"P2404040",26,22,134.46,NA,5,1495,31,31,146.68,12.22,5,1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISAMILO  ","GEITAVIJIJINIISAMILO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,3,2,3,2,3
"1310",1310,2013,"P2404041",68,8,74.47,NA,8,14367,45,44,122.51,48.04,6,3830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISENI  ","GEITAVIJIJINIISENI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",0,0,0,0,0,0
"1311",1311,2013,"P2404158",38,24,111.79,NA,6,4529,18,8,100.94,-10.85,7,8951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISHIMBA  ","GEITAVIJIJINIISHIMBA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",0,0,0,0,0,0
"1312",1312,2013,"P2404042",89,46,105.06,NA,7,6121,58,40,120.52,15.46,6,4155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISIMA  ","GEITAVIJIJINIISIMA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,3,2,3,4,3
"1313",1313,2013,"P2404043",44,39,124.95,NA,6,2334,33,29,165.55,40.6,4,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISULWABUTUNDWE  ","GEITAVIJIJINIISULWABUTUNDWE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,4,3,3,4
"1314",1314,2013,"P2404044",45,21,108.11,NA,6,5379,41,41,156.27,48.16,4,877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ITALE  ","GEITAVIJIJINIITALE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,4,3,4,4,4
"1315",1315,2013,"P2404045",66,20,94.79,NA,7,9091,63,46,110.79,16.02,6,6259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IZUMACHELI  ","GEITAVIJIJINIIZUMACHELI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,4,4,4,4
"1316",1316,2013,"P2404046",72,44,112.56,NA,6,4369,62,44,112.84,0.28,6,5763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KABAYOLE  ","GEITAVIJIJINIKABAYOLE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,2,2,2,4,3
"1317",1317,2013,"P2404047",72,10,78.86,NA,8,13523,37,14,94.95,16.1,7,10693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KABUGOZO  ","GEITAVIJIJINIKABUGOZO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,4,5,4,4
"1318",1318,2013,"P2404048",76,22,90.43,NA,7,10438,69,48,113.39,22.96,6,5664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KADUDA  ","GEITAVIJIJINIKADUDA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,3,4,4,4
"1319",1319,2013,"P2404049",28,19,116.5,NA,6,3634,45,25,106.02,-10.48,6,7480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KAGEYE  ","GEITAVIJIJINIKAGEYE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",2,2,1,2,3,2
"1320",1320,2013,"P2404050",83,34,98.1,NA,7,8071,95,32,93.95,-4.15,7,10980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KAGULUMULWINA  ","GEITAVIJIJINIKAGULUMULWINA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,4,4,4,4
"1321",1321,2013,"P2404051",78,43,104.72,NA,7,6215,99,65,115.52,10.8,6,5230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KAKUBILO  ","GEITAVIJIJINIKAKUBILO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",0,0,0,0,0,0
"1322",1322,2013,"P2404052",79,21,88.37,NA,7,11109,58,22,96.52,8.15,7,10242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KAMENA  ","GEITAVIJIJINIKAMENA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,3,4,4,4
"1323",1323,2013,"P2404053",57,45,137.81,NA,5,1283,57,49,150.72,12.91,5,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KAMHANGA  ","GEITAVIJIJINIKAMHANGA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",2,3,3,3,3,3
"1324",1324,2013,"P2404054",60,29,98.72,NA,7,7884,46,29,120.24,21.52,6,4210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KANYALU  ","GEITAVIJIJINIKANYALU",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,3,3,4,5,4
"1325",1325,2013,"P2404163",32,17,100.31,NA,7,7413,48,34,109.96,9.65,6,6472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KAPAPANI  ","GEITAVIJIJINIKAPAPANI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,3,3,4,3
"1326",1326,2013,"P2404055",66,53,114.35,NA,6,4006,74,44,106.42,-7.93,6,7366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KASEME  ","GEITAVIJIJINIKASEME",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,3,2,2,3,3
"1327",1327,2013,"P2404056",69,19,90.17,NA,7,10523,59,26,100.69,10.52,7,9019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KASENI  ","GEITAVIJIJINIKASENI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",5,4,4,4,5,4
"1328",1328,2013,"P2404057",33,18,112.15,NA,6,4450,31,30,127.06,14.91,6,3166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KASESA  ","GEITAVIJIJINIKASESA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,3,2,2,3,3
"1329",1329,2013,"P2404058",42,13,87.4,NA,7,11382,58,28,99.02,11.62,7,9501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KASHISHI  ","GEITAVIJIJINIKASHISHI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,3,2,3,4,3
"1330",1330,2013,"P2404059",138,39,84.38,NA,7,12231,86,56,122.8,38.42,6,3785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KASOTA  ","GEITAVIJIJINIKASOTA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,4,4,4,4
"1331",1331,2013,"P2404060",32,11,88.81,NA,7,10948,12,8,118.67,29.86,6,4536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KASUNGAMILE  ","GEITAVIJIJINIKASUNGAMILE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,3,3,3,2,3
"1332",1332,2013,"P2404061",33,32,135.79,NA,5,1404,27,25,148.07,12.28,5,1264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KATANGALO  ","GEITAVIJIJINIKATANGALO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,4,2,2,3,3
"1333",1333,2013,"P2404062",70,35,101.67,NA,7,7031,46,16,95.83,-5.84,7,10430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KATOMA  ","GEITAVIJIJINIKATOMA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,3,2,4,4,4
"1334",1334,2013,"P2404063",136,74,109.26,NA,6,5107,72,66,133.06,23.8,5,2496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KATORO  ","GEITAVIJIJINIKATORO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",1,4,3,3,3,3
"1335",1335,2013,"P2404064",91,28,89.09,NA,7,10847,95,59,105.86,16.77,6,7518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KAWAWA  ","GEITAVIJIJINIKAWAWA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,4,4,5,4
"1336",1336,2013,"P2404065",34,31,125.88,NA,6,2214,31,30,141.61,15.73,5,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KIBWELA  ","GEITAVIJIJINIKIBWELA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,3,3,4,3
"1337",1337,2013,"P2404066",42,31,117.98,NA,6,3353,65,45,132.17,14.19,5,2589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KIFUFU  ","GEITAVIJIJINIKIFUFU",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,3,4,4,3
"1338",1338,2013,"P2404067",130,62,104.92,NA,7,6161,130,84,115.37,10.45,6,5256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KILIMANI  ","GEITAVIJIJINIKILIMANI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",5,4,3,3,4,4
"1339",1339,2013,"P2404068",36,6,81.58,NA,7,12929,31,25,127.06,45.48,6,3166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KILOMBERO  ","GEITAVIJIJINIKILOMBERO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,2,3,3,3
"1340",1340,2013,"P2404069",58,53,174.17,NA,4,261,56,54,162.36,-11.81,4,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KISHINDA  ","GEITAVIJIJINIKISHINDA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,3,3,4,4
"1341",1341,2013,"P2404070",49,9,76.71,NA,8,13945,43,30,110.95,34.24,6,6217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KITIGIRI  ","GEITAVIJIJINIKITIGIRI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,4,4,5,4
"1342",1342,2013,"P2404160",35,17,100.03,NA,7,7480,50,20,94.58,-5.45,7,10797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KIZIBA  ","GEITAVIJIJINIKIZIBA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,5,5,5,5,5
"1343",1343,2013,"P2404071",63,12,79.52,NA,8,13385,42,13,94.79,15.27,7,10744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUBANDA  ","GEITAVIJIJINILUBANDA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,4,3,4,4
"1344",1344,2013,"P2404072",54,15,95.02,NA,7,9015,71,68,154.97,59.95,5,928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUBANGA  ","GEITAVIJIJINILUBANGA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,4,3,4,4,4
"1345",1345,2013,"P2404159",136,94,115.03,NA,6,3885,179,109,110.18,-4.85,6,6400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUDETE  ","GEITAVIJIJINILUDETE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,3,2,2,3,3
"1346",1346,2013,"P2404073",29,15,107.45,NA,6,5552,61,40,112.21,4.76,6,5919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUHARA  ","GEITAVIJIJINILUHARA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,3,3,3,4,3
"1347",1347,2013,"P2404074",46,17,94.46,NA,7,9202,49,23,100,5.54,7,9216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUHUHA  ","GEITAVIJIJINILUHUHA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",4,3,3,3,4,3
"1348",1348,2013,"P2404156",38,34,125.03,NA,6,2322,38,36,166.29,41.26,4,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUKUMBO  ","GEITAVIJIJINILUKUMBO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,3,2,3,3,3
"1349",1349,2013,"P2404075",30,4,76.03,NA,8,14069,16,5,84.94,8.91,7,13262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LULAMA  ","GEITAVIJIJINILULAMA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",5,4,4,4,4,4
"1350",1350,2013,"P2404076",116,46,96.95,NA,7,8431,136,62,100.39,3.44,7,9109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUTELANGOMA  ","GEITAVIJIJINILUTELANGOMA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",3,2,3,3,4,3
"1351",1351,2013,"P2404077",247,157,114.07,NA,6,4059,288,226,122.38,8.31,6,3857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUTOZO  ","GEITAVIJIJINILUTOZO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geita",5,5,4,4,4,5
